time_count,traffic (in bits),traffic (in Byte),traffic (in Kilobyte),traffic (in Megabyte)
2005-07-01 00:25:00,7403985765,925498220.625,903806.856079102,882.623882889748
2005-07-01 00:30:00,7390618193,923827274.125,902175.072387695,881.030344128609
2005-07-01 00:35:00,7457159476,932144934.5,910297.787597656,888.962683200836
2005-07-01 00:40:00,7541486338,942685792.25,920591.593994141,899.015228509903
2005-07-01 00:45:00,7482760815,935345101.875,913422.951049805,892.014600634575
2005-07-01 00:50:00,7460719359,932589919.875,910732.34362793,889.38705432415
2005-07-01 00:55:00,7840619580,980077447.5,957106.882324219,934.674689769745
2005-07-01 01:00:00,7844991033,980623879.125,957640.506958008,935.19580757618
2005-07-01 01:05:00,7895942037,986992754.625,963860.111938477,941.269640564919
2005-07-01 01:10:00,7896534027,987066753.375,963932.376342773,941.34021127224
2005-07-01 01:15:00,7746842882,968355360.25,945659.531494141,923.495636224747
2005-07-01 01:20:00,7573972610,946746576.25,924557.203369141,902.887893915176
2005-07-01 01:25:00,7768170930,971021366.25,948263.052978516,926.038137674332
2005-07-01 01:30:00,7756887284,969610910.5,946885.654785156,924.693022251129
2005-07-01 01:35:00,7754830389,969353798.625,946634.568969727,924.447821259499
2005-07-01 01:40:00,7667684635,958460579.375,935996.659545899,914.059237837791
2005-07-01 01:45:00,7609493661,951186707.625,928893.269165039,907.122333168983
2005-07-01 01:50:00,7656662298,957082787.25,934651.159423828,912.745272874832
2005-07-01 01:55:00,7335038068,916879758.5,895390.389160156,874.404676914215
2005-07-01 02:00:00,7358889156,919861144.5,898301.898925781,877.247948169708
2005-07-01 02:05:00,7576941515,947117689.375,924919.618530273,903.24181497097
2005-07-01 02:10:00,7563317373,945414671.625,923256.515258789,901.617690682411
2005-07-01 02:15:00,7509932491,938741561.375,916739.806030273,895.253716826439
2005-07-01 02:20:00,7356541137,919567642.125,898015.275512695,876.968042492867
2005-07-01 02:25:00,7468504901,933563112.625,911682.727172852,890.315163254738
2005-07-01 02:30:00,7666746994,958343374.25,935882.201416016,913.947462320328
2005-07-01 02:35:00,7686913887,960864235.875,938343.98034668,916.351543307304
2005-07-01 02:40:00,7854081344,981760168,958750.1640625,936.279457092285
2005-07-01 02:45:00,7725857566,965732195.75,943097.847412109,920.993991613388
2005-07-01 02:50:00,7735773169,966971646.125,944308.248168945,922.176023602486
2005-07-01 02:55:00,7605642556,950705319.5,928423.163574219,906.663245677948
2005-07-01 03:00:00,7552040272,944005034,921879.916015625,900.273355484009
2005-07-01 03:05:00,7757179663,969647457.875,946921.345581055,924.727876543999
2005-07-01 03:10:00,7920319351,990039918.875,966835.858276367,944.175642848015
2005-07-01 03:15:00,7801565141,975195642.625,952339.494750977,930.019037842751
2005-07-01 03:20:00,7823813431,977976678.875,955055.350463867,932.67124068737
2005-07-01 03:25:00,7802834941,975354367.625,952494.499633789,930.170409798622
2005-07-01 03:30:00,7908508259,988563532.375,965394.074584961,942.767650961876
2005-07-01 03:35:00,7940239381,992529922.625,969267.502563477,946.550295472145
2005-07-01 03:40:00,7855951773,981993971.625,958978.487915039,936.50242960453
2005-07-01 03:45:00,7849834607,981229325.875,958231.763549805,935.773206591606
2005-07-01 03:50:00,7646638733,955829841.625,933427.579711914,911.550370812416
2005-07-01 03:55:00,7483723631,935465453.875,913540.482299805,892.129377245903
2005-07-01 04:00:00,7587134888,948391861,926163.926757813,904.456959724426
2005-07-01 04:05:00,7339143690,917392961.25,895891.563720703,874.894105195999
2005-07-01 04:10:00,7246988236,905873529.5,884642.118652344,863.908318996429
2005-07-01 04:15:00,7307926164,913490770.5,892080.830566406,871.172686100006
2005-07-01 04:20:00,7258290452,907286306.5,886021.783691406,865.255648136139
2005-07-01 04:25:00,7165218221,895652277.625,874660.427368164,854.160573601723
2005-07-01 04:30:00,7633217792,954152224,931789.28125,909.950469970703
2005-07-01 04:35:00,7209117626,901139703.25,880019.241455078,859.393790483475
2005-07-01 04:40:00,7160432255,895054031.875,874076.20300293,853.590041995049
2005-07-01 04:45:00,7106393190,888299148.75,867479.637451172,847.14808344841
2005-07-01 04:50:00,7056312883,882039110.375,861366.318725586,841.178045630455
2005-07-01 04:55:00,6925322038,865665254.75,845376.225341797,825.562720060348
2005-07-01 05:00:00,6877780314,859722539.25,839572.792236328,819.895304918289
2005-07-01 05:05:00,7036052352,879506544,858893.109375,838.762802124023
2005-07-01 05:10:00,6992177565,874022195.625,853537.300415039,833.532519936562
2005-07-01 05:15:00,6877520330,859690041.25,839541.055908203,819.864312410355
2005-07-01 05:20:00,6943345974,867918246.75,847576.412841797,827.711340665817
2005-07-01 05:25:00,6727031424,840878928,821170.828125,801.92463684082
2005-07-01 05:30:00,6864608750,858076093.75,837964.935302734,818.325132131577
2005-07-01 05:35:00,7129176468,891147058.5,870260.799316406,849.864061832428
2005-07-01 05:40:00,6863981469,857997683.625,837888.362915039,818.250354409218
2005-07-01 05:45:00,6784159667,848019958.375,828144.490600586,808.734854102135
2005-07-01 05:50:00,6550379631,818797453.875,799606.888549805,780.866102099419
2005-07-01 05:55:00,6498372687,812296585.875,793258.384643555,774.666391253471
2005-07-01 06:00:00,6240140768,780017596,761735.93359375,743.882747650147
2005-07-01 06:05:00,5951648294,743956036.75,726519.567138672,709.491764783859
2005-07-01 06:10:00,5800148767,725018595.875,708025.97253418,691.43161380291
2005-07-01 06:15:00,5690901999,711362749.875,694690.185424805,678.408384203911
2005-07-01 06:20:00,5696293859,712036732.375,695348.371459961,679.051144003868
2005-07-01 06:25:00,5902043843,737755480.375,720464.336303711,703.578453421593
2005-07-01 06:30:00,6059503975,757437996.875,739685.543823242,722.349163889885
2005-07-01 06:35:00,5561415222,695176902.75,678883.694091797,662.97235751152
2005-07-01 06:40:00,5346050327,668256290.875,652594.034057617,637.298861384392
2005-07-01 06:45:00,5474056289,684257036.125,668219.76184082,652.558361172676
2005-07-01 06:50:00,5309068861,663633607.625,648079.694946289,632.890327095985
2005-07-01 06:55:00,5192248436,649031054.5,633819.389160156,618.964247226715
2005-07-01 07:00:00,5163571119,645446389.875,630318.740112305,615.545644640923
2005-07-01 07:05:00,5036496910,629562113.75,614806.751708984,600.397218465805
2005-07-01 07:10:00,4888280629,611035078.625,596713.943969727,582.728460907936
2005-07-01 07:15:00,4877585164,609698145.5,595408.345214844,581.453462123871
2005-07-01 07:20:00,4821769215,602721151.875,588594.87487793,574.799682497978
2005-07-01 07:25:00,4627197332,578399666.5,564843.424316406,551.604906558991
2005-07-01 07:30:00,4463116863,557889607.875,544814.07019043,532.044990420342
2005-07-01 07:35:00,4535032665,566879083.125,553592.854614258,540.618022084236
2005-07-01 07:40:00,4265930788,533241348.5,520743.504394531,508.538578510284
2005-07-01 07:45:00,4149526759,518690844.875,506534.028198242,494.662136912346
2005-07-01 07:50:00,3983842828,497980353.5,486308.938964844,474.911073207855
2005-07-01 07:55:00,3926613969,490826746.125,479322.994262695,468.088861584663
2005-07-01 08:00:00,4074349216,509293652,497357.08203125,485.700275421143
2005-07-01 08:05:00,4039161237,504895154.625,493061.674438477,481.505541443825
2005-07-01 08:10:00,4018966857,502370857.125,490596.540161133,479.098183751106
2005-07-01 08:15:00,3929293501,491161687.625,479650.085571289,468.408286690712
2005-07-01 08:20:00,3805093427,475636678.375,464488.943725586,453.602484107018
2005-07-01 08:25:00,3783817886,472977235.75,461891.831787109,451.066241979599
2005-07-01 08:30:00,3914847800,489355975,477886.694335938,466.686224937439
2005-07-01 08:35:00,3782308124,472788515.5,461707.534667969,450.886264324188
2005-07-01 08:40:00,3709621845,463702730.625,452834.697875977,442.221384644508
2005-07-01 08:45:00,3622787669,452848458.625,442234.822875977,431.869944214821
2005-07-01 08:50:00,3548977453,443622181.625,433224.786743164,423.071080803871
2005-07-01 08:55:00,3603104634,450388079.25,439832.108642578,429.523543596268
2005-07-01 09:00:00,4009717354,501214669.25,489467.450439453,477.995557069778
2005-07-01 09:05:00,3639692087,454961510.875,444298.350463867,433.88510787487
2005-07-01 09:10:00,3605514626,450689328.25,440126.297119141,429.810837030411
2005-07-01 09:15:00,3502855932,437856991.5,427594.718261719,417.57296705246
2005-07-01 09:20:00,3499843970,437480496.25,427227.047119141,417.213913202286
2005-07-01 09:25:00,3476525731,434565716.375,424380.582397461,414.434162497521
2005-07-01 09:30:00,3587659060,448457382.5,437946.662597656,427.682287693024
2005-07-01 09:35:00,3671878324,458984790.5,448227.334472656,437.722006320953
2005-07-01 09:40:00,3637254925,454656865.625,444000.845336914,433.59457552433
2005-07-01 09:45:00,3590175655,448771956.875,438253.864135742,427.982289195061
2005-07-01 09:50:00,3471677054,433959631.75,423788.702880859,413.856155157089
2005-07-01 09:55:00,3464833021,433104127.625,422953.249633789,413.040282845497
2005-07-01 10:00:00,3557748952,444718619,434295.526367188,424.116724967957
2005-07-01 10:05:00,3462426504,432803313,422659.485351563,412.753403663635
2005-07-01 10:10:00,3434218049,429277256.125,419216.07043457,409.39069378376
2005-07-01 10:15:00,3401448041,425181005.125,415215.825317383,405.484204411507
2005-07-01 10:20:00,3431491793,428936474.125,418883.275512695,409.065698742867
2005-07-01 10:25:00,3488073943,436009242.875,425790.276245117,415.810816645622
2005-07-01 10:30:00,3528075185,441009398.125,430673.240356445,420.579336285591
2005-07-01 10:35:00,3368821469,421102683.625,411233.089477539,401.594813942909
2005-07-01 10:40:00,3358348538,419793567.25,409954.655517578,400.346343278885
2005-07-01 10:45:00,3181332952,397666619,388346.307617187,379.24444103241
2005-07-01 10:50:00,3034729784,379341223,370450.413085937,361.767981529236
2005-07-01 10:55:00,3180227997,397528499.625,388211.425415039,379.112720131874
2005-07-01 11:00:00,3245651922,405706490.25,396197.744384766,386.911859750748
2005-07-01 11:05:00,3297696874,412212109.25,402550.887939453,393.116101503372
2005-07-01 11:10:00,3371197752,421399719,411523.163085938,401.878088951111
2005-07-01 11:15:00,3269315760,408664470,399086.396484375,389.732809066772
2005-07-01 11:20:00,3166367602,395795950.25,386519.482666016,377.460432291031
2005-07-01 11:25:00,3218420785,402302598.125,392873.630981445,383.665655255318
2005-07-01 11:30:00,3301253845,412656730.625,402985.088500977,393.540125489235
2005-07-01 11:35:00,3309279938,413659992.25,403964.836181641,394.496910333633
2005-07-01 11:40:00,3322449748,415306218.5,405572.479003906,396.066874027252
2005-07-01 11:45:00,3304948183,413118522.875,403436.057495117,393.980524897575
2005-07-01 11:50:00,3141433224,392679153,383475.735351562,374.48802280426
2005-07-01 11:55:00,3205834623,400729327.875,391337.23425293,382.165267825127
2005-07-01 12:00:00,3038514602,379814325.25,370912.427001953,362.219166994095
2005-07-01 12:05:00,2975497089,371937136.125,363219.85949707,354.706894040108
2005-07-01 12:10:00,2940978866,367622358.25,359006.209228516,350.592001199722
2005-07-01 12:15:00,2959859011,369982376.375,361310.914428711,352.842689871788
2005-07-01 12:20:00,2940956688,367619586,359003.501953125,350.589357376099
2005-07-01 12:25:00,2991405114,373925639.25,365161.757080078,356.603278398514
2005-07-01 12:30:00,2833615921,354201990.125,345900.380981445,337.793340802193
2005-07-01 12:35:00,2679840033,334980004.125,327128.91027832,319.461826443672
2005-07-01 12:40:00,2669069698,333633712.25,325814.172119141,318.177902460098
2005-07-01 12:45:00,2554808347,319351043.375,311866.253295898,304.556887984276
2005-07-01 12:50:00,2614076092,326759511.5,319101.085449219,311.622153759003
2005-07-01 12:55:00,2934255862,366781982.75,358185.530029297,349.790556669235
2005-07-01 13:00:00,2610970890,326371361.25,318722.032470703,311.251984834671
2005-07-01 13:05:00,2568739282,321092410.25,313566.806884766,306.217584848404
2005-07-01 13:10:00,2558490999,319811374.875,312315.795776367,304.995894312859
2005-07-01 13:15:00,2485636911,310704613.875,303422.474487305,296.311010241508
2005-07-01 13:20:00,2538069365,317258670.625,309822.920532227,302.561445832252
2005-07-01 13:25:00,2477768524,309721065.5,302461.978027344,295.373025417328
2005-07-01 13:30:00,2414711560,301838945,294764.594726563,287.856049537659
2005-07-01 13:35:00,2273228074,284153509.25,277493.661376953,270.989903688431
2005-07-01 13:40:00,2200007455,275000931.875,268555.59753418,262.261325716972
2005-07-01 13:45:00,2125041297,265630162.125,259404.455200195,253.324663281441
2005-07-01 13:50:00,2195369757,274421219.625,267989.472290039,261.708469033241
2005-07-01 13:55:00,2293431110,286678888.75,279959.852294922,273.39829325676
2005-07-01 14:00:00,2180684900,272585612.5,266196.887207031,259.957897663116
2005-07-01 14:05:00,2179734197,272466774.625,266080.834594727,259.844565033913
2005-07-01 14:10:00,2070020128,258752516,252688.00390625,246.765628814697
2005-07-01 14:15:00,2163301892,270412736.5,264074.937988281,257.885681629181
2005-07-01 14:20:00,2102685922,262835740.25,256675.527587891,250.659694910049
2005-07-01 14:25:00,2134651508,266831438.5,260577.576660156,254.470289707184
2005-07-01 14:30:00,2121987282,265248410.25,259031.650634766,252.960596323013
2005-07-01 14:35:00,2006096204,250762025.5,244884.790527344,239.145303249359
2005-07-01 14:40:00,1986282438,248285304.75,242466.117919922,236.783318281174
2005-07-01 14:45:00,1992636575,249079571.875,243241.76940918,237.540790438652
2005-07-01 14:50:00,2048085797,256010724.625,250010.473266602,244.150852799416
2005-07-01 14:55:00,1993069478,249133684.75,243294.614013672,237.592396497726
2005-07-01 15:00:00,1939413974,242426746.75,236744.869873047,231.196161985397
2005-07-01 15:05:00,1930408199,241301024.875,235645.532104492,230.122589945793
2005-07-01 15:10:00,1879860778,234982597.25,229475.192626953,224.096867799759
2005-07-01 15:15:00,1857463647,232182955.875,226741.16784668,221.426921725273
2005-07-01 15:20:00,1921772156,240221519.5,234591.327636719,229.093093395233
2005-07-01 15:25:00,1876310637,234538829.625,229041.825805664,223.673658013344
2005-07-01 15:30:00,1893179287,236647410.875,231100.987182617,225.684557795525
2005-07-01 15:35:00,1737992113,217249014.125,212157.240356445,207.184805035591
2005-07-01 15:40:00,1699714355,212464294.375,207484.662475586,202.621740698814
2005-07-01 15:45:00,1664135600,208016950,203141.552734375,198.380422592163
2005-07-01 15:50:00,1864107232,233013404,227552.15234375,222.218898773193
2005-07-01 15:55:00,1914327258,239290907.25,233682.526611328,228.205592393875
2005-07-01 16:00:00,1797591946,224698993.25,219432.610595703,214.289658784866
2005-07-01 16:05:00,1886653361,235831670.125,230304.365356445,224.906606793404
2005-07-01 16:10:00,1808766943,226095867.875,220796.74597168,215.621822237968
2005-07-01 16:15:00,1711579571,213947446.375,208933.053100586,204.036184668541
2005-07-01 16:20:00,1777035926,222129490.75,216923.330810547,211.839190244675
2005-07-01 16:25:00,1739588747,217448593.375,212352.141967773,207.375138640404
2005-07-01 16:30:00,1624040278,203005034.75,198247.104248047,193.600687742233
2005-07-01 16:35:00,1602158381,200269797.625,195575.974243164,190.99216234684
2005-07-01 16:40:00,1605477310,200684663.75,195981.116943359,191.387809514999
2005-07-01 16:45:00,1609662348,201207793.5,196491.985839844,191.886704921722
2005-07-01 16:50:00,1686763370,210845421.25,205903.731689453,201.077862977982
2005-07-01 16:55:00,1711070444,213883805.5,208870.903808594,203.97549200058
2005-07-01 17:00:00,1729600686,216200085.75,211132.896240234,206.184468984604
2005-07-01 17:05:00,1587920820,198490102.5,193837.990722656,189.294912815094
2005-07-01 17:10:00,1545974647,193246830.875,188717.608276367,184.29453933239
2005-07-01 17:15:00,1619971852,202496481.5,197750.470214844,193.115693569183
2005-07-01 17:20:00,1750319786,218789973.25,213662.083251953,208.654378175735
2005-07-01 17:25:00,1733409116,216676139.5,211597.792480469,206.638469219208
2005-07-01 17:30:00,1662321284,207790160.5,202920.078613281,198.164139270782
2005-07-01 17:35:00,1608516751,201064593.875,196352.142456055,191.750139117241
2005-07-01 17:40:00,1571401517,196425189.625,191821.474243164,187.32565844059
2005-07-01 17:45:00,1539659425,192457428.125,187946.70715332,183.541706204414
2005-07-01 17:50:00,1637008461,204626057.625,199830.134399414,195.146615624428
